TransactionId,FraudResult
TransactionId_70254,1
TransactionId_109385,1
TransactionId_27777,1
TransactionId_27379,1
TransactionId_71094,1
TransactionId_38863,1
TransactionId_7686,1
TransactionId_60686,1
TransactionId_109391,1
TransactionId_106162,1
TransactionId_27254,1
TransactionId_63185,1
TransactionId_60279,1
TransactionId_81845,1
TransactionId_116262,1
TransactionId_140160,1
TransactionId_15749,1
TransactionId_17126,1
TransactionId_26293,1
TransactionId_119185,1
TransactionId_81441,1
TransactionId_99787,1
TransactionId_107601,1
TransactionId_60393,1
TransactionId_91569,1
TransactionId_83740,1
TransactionId_41325,1
TransactionId_72162,1
TransactionId_109230,1
TransactionId_5324,1
TransactionId_139580,1
TransactionId_53617,1
TransactionId_17121,1
TransactionId_134471,1
TransactionId_56642,1
TransactionId_42441,1
TransactionId_84901,1
TransactionId_31558,1
TransactionId_35038,1
TransactionId_37105,1
TransactionId_105674,1
TransactionId_110897,1
TransactionId_63796,1
TransactionId_95268,1
TransactionId_87312,1
TransactionId_87099,1
TransactionId_52909,1
TransactionId_111848,1
TransactionId_118950,1
TransactionId_40985,1
TransactionId_47229,1
TransactionId_49598,1
TransactionId_1753,1
TransactionId_2306,1
TransactionId_11164,1
TransactionId_115313,1
TransactionId_101988,1
TransactionId_111830,1
TransactionId_113046,1
TransactionId_29789,1
TransactionId_31421,1
TransactionId_19098,1
TransactionId_48492,1
TransactionId_135796,1
TransactionId_131024,1
TransactionId_46668,1
TransactionId_20383,1
TransactionId_43316,1
TransactionId_6040,1
TransactionId_26111,1
TransactionId_95067,1
TransactionId_107660,1
TransactionId_16775,1
TransactionId_78715,1
TransactionId_96424,1
TransactionId_62236,1
TransactionId_111209,1
TransactionId_129137,1
TransactionId_64589,1
TransactionId_132391,1
TransactionId_32647,1
TransactionId_94315,1
TransactionId_28135,1
TransactionId_78014,1
TransactionId_8009,1
TransactionId_138663,1
TransactionId_52039,1
TransactionId_120924,1
TransactionId_87629,1
TransactionId_64758,1
TransactionId_103455,1
TransactionId_53381,1
TransactionId_26272,1
TransactionId_61979,1
TransactionId_100805,1
TransactionId_117271,1
TransactionId_102480,1
TransactionId_32454,1
TransactionId_101322,1
TransactionId_4093,1
TransactionId_4766,1
TransactionId_73515,1
TransactionId_20058,1
TransactionId_96118,1
TransactionId_47466,0
TransactionId_118937,1
TransactionId_137384,1
TransactionId_128196,1
TransactionId_19761,1
TransactionId_139188,1
TransactionId_60086,1
TransactionId_34172,1
TransactionId_57374,1
TransactionId_93918,1
TransactionId_28681,1
TransactionId_120528,1
TransactionId_82606,1
TransactionId_25446,1
TransactionId_115730,1
TransactionId_124815,1
TransactionId_83973,1
TransactionId_10692,1
TransactionId_50948,1
TransactionId_67925,1
TransactionId_91908,1
TransactionId_102630,1
TransactionId_46313,1
TransactionId_62000,1
TransactionId_49113,1
TransactionId_121498,1
TransactionId_127316,1
TransactionId_104131,1
TransactionId_47571,1
TransactionId_131753,1
TransactionId_47504,1
TransactionId_16113,1
TransactionId_119543,1
TransactionId_16205,1
TransactionId_76217,1
TransactionId_134173,1
TransactionId_26065,1
TransactionId_95605,1
TransactionId_60461,1
TransactionId_126876,1
TransactionId_72788,1
TransactionId_102449,1
TransactionId_20186,1
TransactionId_138550,1
TransactionId_63059,1
TransactionId_96467,1
TransactionId_138264,1
TransactionId_102413,1
TransactionId_52158,1
TransactionId_43770,1
TransactionId_75720,1
TransactionId_64006,1
TransactionId_136058,1
TransactionId_100648,1
TransactionId_40629,1
TransactionId_125053,1
TransactionId_61643,1
TransactionId_52900,1
TransactionId_28387,1
TransactionId_120672,1
TransactionId_7769,1
TransactionId_76522,1
TransactionId_21731,1
TransactionId_75539,1
TransactionId_126428,1
TransactionId_9186,1
TransactionId_96724,1
TransactionId_139012,1
TransactionId_29309,1
TransactionId_24548,1
TransactionId_136729,1
TransactionId_82333,1
TransactionId_52033,1
TransactionId_134601,1
TransactionId_78835,1
TransactionId_72498,1
TransactionId_72393,1
TransactionId_6601,1
TransactionId_66456,1
TransactionId_91948,1
TransactionId_89794,1
TransactionId_84099,0
TransactionId_86526,1
TransactionId_100336,1
TransactionId_139304,1
TransactionId_43094,1
TransactionId_112294,1
TransactionId_14310,1
TransactionId_119977,1
TransactionId_108921,1
TransactionId_107317,1
TransactionId_58761,1
TransactionId_48341,1
TransactionId_25918,1
TransactionId_107115,1
TransactionId_38319,1
TransactionId_26827,1
TransactionId_30264,1
TransactionId_60423,1
TransactionId_126768,1
TransactionId_39347,1
TransactionId_55257,1
TransactionId_104502,1
TransactionId_29504,1
TransactionId_38354,1
TransactionId_57510,1
TransactionId_11572,1
TransactionId_136946,1
TransactionId_73544,1
TransactionId_69124,1
TransactionId_95736,1
TransactionId_52537,1
TransactionId_75768,1
TransactionId_45733,1
TransactionId_122212,1
TransactionId_78904,1
TransactionId_12978,1
TransactionId_27779,1
TransactionId_13341,1
TransactionId_34391,1
TransactionId_65533,1
TransactionId_139888,1
TransactionId_80979,1
TransactionId_29887,1
TransactionId_82533,1
TransactionId_84166,1
TransactionId_7811,1
TransactionId_65097,1
TransactionId_60630,1
TransactionId_78990,1
TransactionId_102510,1
TransactionId_68928,1
TransactionId_80125,1
TransactionId_43374,1
TransactionId_122460,1
TransactionId_87778,1
TransactionId_103429,1
TransactionId_90507,1
TransactionId_69373,1
TransactionId_96644,1
TransactionId_135919,1
TransactionId_124338,1
TransactionId_91280,1
TransactionId_35201,1
TransactionId_44749,1
TransactionId_131475,1
TransactionId_117095,1
TransactionId_33208,1
TransactionId_53165,1
TransactionId_5437,1
TransactionId_15011,1
TransactionId_124094,1
TransactionId_23325,1
TransactionId_22961,0
TransactionId_112552,1
TransactionId_140049,1
TransactionId_36663,1
TransactionId_30119,1
TransactionId_92172,1
TransactionId_18366,1
TransactionId_67704,1
TransactionId_117545,1
TransactionId_85954,1
TransactionId_35653,1
TransactionId_9342,1
TransactionId_33068,1
TransactionId_22747,1
TransactionId_32163,1
TransactionId_758,1
TransactionId_60137,1
TransactionId_79199,1
TransactionId_35847,1
TransactionId_103650,1
TransactionId_119829,1
TransactionId_129058,1
TransactionId_101186,1
TransactionId_130363,1
TransactionId_89497,1
TransactionId_13682,1
TransactionId_26139,1
TransactionId_45647,1
TransactionId_118031,1
TransactionId_132185,1
TransactionId_110473,1
TransactionId_87058,1
TransactionId_110914,1
TransactionId_127713,1
TransactionId_86356,1
TransactionId_37135,1
TransactionId_70723,1
TransactionId_93758,1
TransactionId_8448,1
TransactionId_55723,1
TransactionId_125669,1
TransactionId_30776,1
TransactionId_6951,1
TransactionId_17565,1
TransactionId_82018,1
TransactionId_27691,1
TransactionId_55712,1
TransactionId_113692,1
TransactionId_3202,1
TransactionId_93844,1
TransactionId_124382,1
TransactionId_54554,1
TransactionId_134705,1
TransactionId_37286,1
TransactionId_95442,1
TransactionId_772,1
TransactionId_90181,0
TransactionId_4411,1
TransactionId_23238,1
TransactionId_93105,1
TransactionId_103282,1
TransactionId_128001,1
TransactionId_122953,1
TransactionId_76080,1
TransactionId_99044,1
TransactionId_6551,1
TransactionId_24455,1
TransactionId_37267,1
TransactionId_130206,1
TransactionId_91142,1
TransactionId_31113,1
TransactionId_138723,1
TransactionId_57584,1
TransactionId_52376,0
TransactionId_22617,1
TransactionId_59533,1
TransactionId_120791,1
TransactionId_114821,1
TransactionId_131074,1
TransactionId_108357,1
TransactionId_89698,1
TransactionId_78795,0
TransactionId_101206,1
TransactionId_9053,1
TransactionId_96790,1
TransactionId_61529,1
TransactionId_1463,1
TransactionId_71293,1
TransactionId_31849,1
TransactionId_135523,1
TransactionId_46544,1
TransactionId_9109,1
TransactionId_34592,1
TransactionId_113183,1
TransactionId_98288,1
TransactionId_10213,1
TransactionId_53359,0
TransactionId_128703,1
TransactionId_71077,1
TransactionId_9592,1
TransactionId_139803,1
TransactionId_52799,1
TransactionId_93967,1
TransactionId_128287,1
TransactionId_75144,1
TransactionId_43324,1
TransactionId_116966,1
TransactionId_17235,1
TransactionId_130654,1
TransactionId_28375,1
TransactionId_31927,1
TransactionId_27624,1
TransactionId_59461,1
TransactionId_119152,1
TransactionId_126,1
TransactionId_77553,1
TransactionId_27686,1
TransactionId_51576,1
TransactionId_10423,1
TransactionId_26430,1
TransactionId_84738,1
TransactionId_33654,1
TransactionId_115273,1
TransactionId_97613,1
TransactionId_44019,1
TransactionId_120529,1
TransactionId_42373,1
TransactionId_49329,1
TransactionId_15047,1
TransactionId_97514,1
TransactionId_136375,1
TransactionId_138221,1
TransactionId_34414,1
TransactionId_128320,1
TransactionId_12315,1
TransactionId_103477,1
TransactionId_50845,1
TransactionId_22346,1
TransactionId_2847,1
TransactionId_24852,1
TransactionId_12686,1
TransactionId_119674,1
TransactionId_50546,1
TransactionId_92665,1
TransactionId_112930,1
TransactionId_128432,1
TransactionId_73326,1
TransactionId_23356,1
TransactionId_68246,1
TransactionId_103155,1
TransactionId_105836,1
TransactionId_80266,1
TransactionId_66540,1
TransactionId_20904,1
TransactionId_88188,1
TransactionId_89144,1
TransactionId_13223,1
TransactionId_59562,1
TransactionId_63784,1
TransactionId_41140,1
TransactionId_50978,1
TransactionId_126787,1
TransactionId_35505,1
TransactionId_107025,1
TransactionId_51349,1
TransactionId_49997,1
TransactionId_66547,1
TransactionId_48059,1
TransactionId_46864,0
TransactionId_59171,1
TransactionId_107193,1
TransactionId_65632,1
TransactionId_10688,0
TransactionId_42996,1
TransactionId_52024,1
TransactionId_133347,1
TransactionId_139733,1
TransactionId_85221,1
TransactionId_67354,1
TransactionId_19515,1
TransactionId_30733,1
TransactionId_130873,1
TransactionId_26161,1
TransactionId_60841,1
TransactionId_73134,1
TransactionId_72195,1
TransactionId_32418,1
TransactionId_55081,1
TransactionId_97812,1
TransactionId_136316,1
TransactionId_87358,1
TransactionId_138909,1
TransactionId_27854,1
TransactionId_12602,1
TransactionId_78305,1
TransactionId_93494,1
TransactionId_127017,1
TransactionId_102063,1
TransactionId_81517,1
TransactionId_140665,1
TransactionId_121562,1
TransactionId_2069,1
TransactionId_39219,1
TransactionId_75446,1
TransactionId_57789,1
TransactionId_63584,1
TransactionId_112789,1
TransactionId_84757,1
TransactionId_105212,1
TransactionId_111315,1
TransactionId_2572,1
TransactionId_23495,0
TransactionId_75762,1
TransactionId_63533,1
TransactionId_26963,1
TransactionId_97628,1
TransactionId_2210,1
TransactionId_96434,0
TransactionId_92835,1
TransactionId_70550,1
TransactionId_128666,1
TransactionId_70638,1
TransactionId_91068,1
TransactionId_134457,1
TransactionId_134873,1
TransactionId_131110,1
TransactionId_89300,1
TransactionId_22717,1
TransactionId_104907,1
TransactionId_13172,1
TransactionId_106051,1
TransactionId_121741,1
TransactionId_4633,1
TransactionId_48650,1
TransactionId_30569,1
TransactionId_104244,1
TransactionId_29631,1
TransactionId_122983,1
TransactionId_5425,1
TransactionId_93575,1
TransactionId_77710,1
TransactionId_123299,1
TransactionId_66771,1
TransactionId_57536,1
TransactionId_54436,1
TransactionId_132881,1
TransactionId_36460,1
TransactionId_19942,1
TransactionId_100195,1
TransactionId_79531,1
TransactionId_16333,1
TransactionId_81970,1
TransactionId_68503,1
TransactionId_99010,1
TransactionId_89535,1
TransactionId_121915,1
TransactionId_48523,1
TransactionId_112113,1
TransactionId_49791,1
TransactionId_101634,1
TransactionId_86608,1
TransactionId_6250,1
TransactionId_34484,1
TransactionId_85508,1
TransactionId_28047,0
TransactionId_106967,1
TransactionId_32855,1
TransactionId_64391,1
TransactionId_104847,1
TransactionId_106971,1
TransactionId_93400,1
TransactionId_16149,1
TransactionId_17921,1
TransactionId_28579,1
TransactionId_102932,1
TransactionId_140283,1
TransactionId_123440,1
TransactionId_13937,1
TransactionId_136389,1
TransactionId_29922,1
TransactionId_134006,1
TransactionId_1686,1
TransactionId_24446,1
TransactionId_9281,1
TransactionId_63299,1
TransactionId_10924,1
TransactionId_76180,1
TransactionId_9460,1
TransactionId_89750,1
TransactionId_1483,1
TransactionId_93217,1
TransactionId_131147,1
TransactionId_119439,1
TransactionId_29095,1
TransactionId_118737,1
TransactionId_136702,1
TransactionId_91305,1
TransactionId_57321,1
TransactionId_123460,1
TransactionId_120267,1
TransactionId_74865,1
TransactionId_118394,1
TransactionId_16641,1
TransactionId_52192,1
TransactionId_136018,1
TransactionId_85871,1
TransactionId_110787,1
TransactionId_119632,1
TransactionId_45756,1
TransactionId_34045,1
TransactionId_85929,1
TransactionId_8493,1
TransactionId_107906,1
TransactionId_55709,1
TransactionId_109505,1
TransactionId_18758,1
TransactionId_98864,1
TransactionId_39115,1
TransactionId_80417,1
TransactionId_59975,1
TransactionId_83793,1
TransactionId_66630,1
TransactionId_32884,1
TransactionId_105588,1
TransactionId_37019,1
TransactionId_90815,1
TransactionId_10490,1
TransactionId_109691,1
TransactionId_84132,1
TransactionId_31830,1
TransactionId_2819,1
TransactionId_4584,1
TransactionId_18434,1
TransactionId_75223,1
TransactionId_13483,1
TransactionId_3499,1
TransactionId_66822,1
TransactionId_39382,0
TransactionId_25935,1
TransactionId_109818,1
TransactionId_116022,1
TransactionId_27873,1
TransactionId_81272,1
TransactionId_25735,1
TransactionId_108522,1
TransactionId_52579,1
TransactionId_5708,1
TransactionId_82896,1
TransactionId_118622,1
TransactionId_121152,1
TransactionId_100386,0
TransactionId_5174,1
TransactionId_135382,1
TransactionId_90669,1
TransactionId_89686,1
TransactionId_87882,1
TransactionId_39586,1
TransactionId_15187,1
TransactionId_106612,1
TransactionId_116117,1
TransactionId_44518,1
TransactionId_90986,1
TransactionId_139368,1
TransactionId_22357,1
TransactionId_114678,1
TransactionId_108142,1
TransactionId_24174,1
TransactionId_63372,1
TransactionId_79252,1
TransactionId_79802,1
TransactionId_93561,1
TransactionId_131850,1
TransactionId_59882,1
TransactionId_10181,1
TransactionId_13231,1
TransactionId_33385,1
TransactionId_101543,1
TransactionId_39404,1
TransactionId_24257,1
TransactionId_1510,1
TransactionId_131705,1
TransactionId_1357,1
TransactionId_65538,1
TransactionId_103081,1
TransactionId_87191,1
TransactionId_88029,1
TransactionId_61463,1
TransactionId_85178,1
TransactionId_72289,1
TransactionId_91995,1
TransactionId_63952,1
TransactionId_18806,1
TransactionId_84784,1
TransactionId_50560,1
TransactionId_12948,1
TransactionId_82505,1
TransactionId_66291,1
TransactionId_129704,1
TransactionId_29093,1
TransactionId_102680,1
TransactionId_20025,1
TransactionId_72170,1
TransactionId_71647,1
TransactionId_124075,1
TransactionId_94580,1
TransactionId_127101,1
TransactionId_107134,1
TransactionId_50568,1
TransactionId_71205,0
TransactionId_111933,1
TransactionId_44329,1
TransactionId_76388,1
TransactionId_66487,1
TransactionId_138837,1
TransactionId_47150,1
TransactionId_79657,1
TransactionId_26813,1
TransactionId_73642,1
TransactionId_56705,1
TransactionId_3754,1
TransactionId_121987,1
TransactionId_6189,1
TransactionId_93360,1
TransactionId_40595,1
TransactionId_139422,1
TransactionId_23857,1
TransactionId_30342,1
TransactionId_95178,1
TransactionId_6546,1
TransactionId_46290,1
TransactionId_22036,1
TransactionId_9178,1
TransactionId_60849,1
TransactionId_103500,1
TransactionId_90321,1
TransactionId_881,1
TransactionId_56933,1
TransactionId_74776,1
TransactionId_21763,1
TransactionId_28242,1
TransactionId_95520,1
TransactionId_31807,1
TransactionId_88116,1
TransactionId_118462,1
TransactionId_45295,1
TransactionId_20071,1
TransactionId_47096,1
TransactionId_37303,1
TransactionId_80106,1
TransactionId_3757,1
TransactionId_114711,1
TransactionId_49401,1
TransactionId_118579,1
TransactionId_97992,1
TransactionId_35239,1
TransactionId_90634,1
TransactionId_122545,1
TransactionId_54000,0
TransactionId_89508,1
TransactionId_55039,1
TransactionId_137226,1
TransactionId_5101,1
TransactionId_50765,0
TransactionId_92099,1
TransactionId_90334,1
TransactionId_34514,1
TransactionId_75031,1
TransactionId_75945,1
TransactionId_122986,1
TransactionId_114406,1
TransactionId_100899,1
TransactionId_128793,1
TransactionId_14084,1
TransactionId_56438,1
TransactionId_112496,1
TransactionId_33612,1
TransactionId_59930,1
TransactionId_130432,1
TransactionId_64455,1
TransactionId_66064,1
TransactionId_5617,1
TransactionId_12860,1
TransactionId_10497,1
TransactionId_40835,1
TransactionId_90027,1
TransactionId_67740,1
TransactionId_118224,1
TransactionId_15864,1
TransactionId_128631,1
TransactionId_54231,0
TransactionId_127729,1
TransactionId_86294,1
TransactionId_90155,1
TransactionId_94568,1
TransactionId_50458,1
TransactionId_61495,1
TransactionId_100323,1
